filename,path,type
file-4xQDtCt8Y6TN7b5qunNDgt-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-4xQDtCt8Y6TN7b5qunNDgt-image.png,capture
file-J1fq2gynTcJx6XPAwMawxf-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-J1fq2gynTcJx6XPAwMawxf-image.png,capture
file-J9uuDsWgTJsTOwg1qidQi1mw-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-J9uuDsWgTJsTOwg1qidQi1mw-image.png,capture
file-R3xLdcCtvzskGkLuMLh18h-a820dedf-3fcc-4ab2-9661-10d5e9702272.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-R3xLdcCtvzskGkLuMLh18h-a820dedf-3fcc-4ab2-9661-10d5e9702272.png,capture
file-CyqrFRhCXRHy9VmAyrfqX1-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-CyqrFRhCXRHy9VmAyrfqX1-image.png,capture
file-QWvC2tqWGELCirgFuBcqCjTL-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-QWvC2tqWGELCirgFuBcqCjTL-image.png,capture
file-VEETW6WRxLnUYqTpENThgg-058b6047-8406-4796-9f46-b2afc075c1fa.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-VEETW6WRxLnUYqTpENThgg-058b6047-8406-4796-9f46-b2afc075c1fa.png,capture
file-LvqF30oSTm0lFHqdG6nGmZq7-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-LvqF30oSTm0lFHqdG6nGmZq7-image.png,capture
file-DbXdznZuHcDpZNjL1GLDU6-8397.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-DbXdznZuHcDpZNjL1GLDU6-8397.png,capture
file-DDhBHoRfFsZAzYyrmwZgve-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-DDhBHoRfFsZAzYyrmwZgve-image.png,capture
file-3otoodk58NhP1Cu7HXEyFZ-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-3otoodk58NhP1Cu7HXEyFZ-image.png,capture
file-HrGtPv4AUz4hpTsfHwNcMXvk-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-HrGtPv4AUz4hpTsfHwNcMXvk-image.png,capture
file-XCtBwJSfnMbvHo9Xk8kHdD-8386.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-XCtBwJSfnMbvHo9Xk8kHdD-8386.png,capture
file-Vsgswd3x1oBrFMFJfV5uIxft-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-Vsgswd3x1oBrFMFJfV5uIxft-image.png,capture
file-4dZFnJRsvnDCnamM5gLrft-7c600412-f904-4d86-ab3e-ea0476747fce.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-4dZFnJRsvnDCnamM5gLrft-7c600412-f904-4d86-ab3e-ea0476747fce.png,capture
file-4tKflDVqf8pAq93UQpJy3HAk-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-4tKflDVqf8pAq93UQpJy3HAk-image.png,capture
file-6SuLnpNebTZ8kJwhWyXDxk-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-6SuLnpNebTZ8kJwhWyXDxk-image.png,capture
file-MNz4naA6aVR34p5MhJBxad-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-MNz4naA6aVR34p5MhJBxad-image.png,capture
file-WyucDa68i4zSMv5996AeGt-17551439191735510027707221224083.jpg,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-WyucDa68i4zSMv5996AeGt-17551439191735510027707221224083.jpg,capture
file-EAFqb5pRJGq7yg2pVniUMv-8414.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-EAFqb5pRJGq7yg2pVniUMv-8414.png,capture
file-m4bP9GGYRb936eTaOFjlwRhn-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-m4bP9GGYRb936eTaOFjlwRhn-image.png,capture
file-TQ5dWdqnLvByDRNDnYZ0i3Ob-inaged3.jpg,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-TQ5dWdqnLvByDRNDnYZ0i3Ob-inaged3.jpg,capture
file-JxBX9dDDYXHAGSHNc3Faxm-e0063928-dca4-4db9-b4d3-3ca6766840db.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-JxBX9dDDYXHAGSHNc3Faxm-e0063928-dca4-4db9-b4d3-3ca6766840db.png,capture
file-SAAV9m4bcsWXb5g3GZqrja-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-SAAV9m4bcsWXb5g3GZqrja-image.png,capture
file-lxoC3kvX7BRaO27lAbYRTibp-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-lxoC3kvX7BRaO27lAbYRTibp-image.png,capture
file-AgkLaq4rQhUf9j3BHzwUMF-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-AgkLaq4rQhUf9j3BHzwUMF-image.png,capture
file-RTFtxJwSifafHGdah5oGxRXT-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-RTFtxJwSifafHGdah5oGxRXT-image.png,capture
file-u1vRZnjly79aQA5jlGNMJ3sp-Grammer focus.jpg,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-u1vRZnjly79aQA5jlGNMJ3sp-Grammer focus.jpg,capture
file-HwCMsdW2dPQdz3zvcNWwpy-WhatsApp Image 2025-08-26 at 9.44.36 AM.jpeg,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-HwCMsdW2dPQdz3zvcNWwpy-WhatsApp Image 2025-08-26 at 9.44.36 AM.jpeg,capture
file-rCixgzhA04vF8FmcJrYhwGYR-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-rCixgzhA04vF8FmcJrYhwGYR-image.png,capture
file-BWtphMPBkvucDVamfEh2UK-8191.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-BWtphMPBkvucDVamfEh2UK-8191.png,capture
file-B0A0u5GgStNQ20r0n7yeMNAT-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-B0A0u5GgStNQ20r0n7yeMNAT-image.png,capture
file-JXwX8c1hTc6c3uMvtTHVQk-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-JXwX8c1hTc6c3uMvtTHVQk-image.png,capture
file-THbNvAeg5AvDN8rHLu3Sum-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-THbNvAeg5AvDN8rHLu3Sum-image.png,capture
file-1hS9VRsxVWoyQF6SggWF8X-34a7247d-c116-453e-8851-e6f3e04cd66d.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-1hS9VRsxVWoyQF6SggWF8X-34a7247d-c116-453e-8851-e6f3e04cd66d.png,capture
file-Bz2FzeT6DdqcdFWZhRJKeDeo-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-Bz2FzeT6DdqcdFWZhRJKeDeo-image.png,capture
file-qv7nfOeeUgS4MS8u6YLAtNJN-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-qv7nfOeeUgS4MS8u6YLAtNJN-image.png,capture
file-YwDdDg0PaL74pAf8H5ysE39A-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-YwDdDg0PaL74pAf8H5ysE39A-image.png,capture
file-G7hzpKp3cyvW2WYSN6XXHh-8303.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-G7hzpKp3cyvW2WYSN6XXHh-8303.png,capture
file-KBzrNVrgg2zduF8rmFkDhJ-WhatsApp Image 2025-08-26 at 9.44.36 AM (1).jpeg,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-KBzrNVrgg2zduF8rmFkDhJ-WhatsApp Image 2025-08-26 at 9.44.36 AM (1).jpeg,capture
file-3mhV6kiEQTFUqKJh4vC3yc-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-3mhV6kiEQTFUqKJh4vC3yc-image.png,capture
file-9V4aCq4xtUEHBCaeScrc9E-2a4f9dc0-f7d3-4b74-954c-a1cbe4ab428b.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-9V4aCq4xtUEHBCaeScrc9E-2a4f9dc0-f7d3-4b74-954c-a1cbe4ab428b.png,capture
file-XRf9jt484jYr1PixwmqF11-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-XRf9jt484jYr1PixwmqF11-image.png,capture
file-5RrBGNwDydEGg92hp6FCFj-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-5RrBGNwDydEGg92hp6FCFj-image.png,capture
file-WExY8zMw98WqX6XwTgFxF5-317af17d-10ed-4dd7-833f-864f1ac5f141.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-WExY8zMw98WqX6XwTgFxF5-317af17d-10ed-4dd7-833f-864f1ac5f141.png,capture
file-DihoIOd0WaDcs4mpqNGXU0s1-image.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-DihoIOd0WaDcs4mpqNGXU0s1-image.png,capture
file-EYqgMP155q1amKC7PJcn6Y-c725b776-ea96-43fd-b88e-156b9cc46581.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/file-EYqgMP155q1amKC7PJcn6Y-c725b776-ea96-43fd-b88e-156b9cc46581.png,capture
dalle-generations/file-ViBWxoNuf6hhh6Ahpeyx3U-5c47b51b-a20b-435f-9c3e-cf2463420582.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-ViBWxoNuf6hhh6Ahpeyx3U-5c47b51b-a20b-435f-9c3e-cf2463420582.webp,dalle-ai
dalle-generations/file-8BoQyQmFrEjGCci8zrz0mZBd-1500fc1a-f75d-4e7f-a937-ba2c018571dc.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-8BoQyQmFrEjGCci8zrz0mZBd-1500fc1a-f75d-4e7f-a937-ba2c018571dc.webp,dalle-ai
dalle-generations/file-YU1rfMuzoxIRT2KF1PTfV5r4-2c4c1ccf-723a-4cdb-bf4d-04b64bf23184.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-YU1rfMuzoxIRT2KF1PTfV5r4-2c4c1ccf-723a-4cdb-bf4d-04b64bf23184.webp,dalle-ai
dalle-generations/file-PPY3sCZDuYfmRxeUrARFhL-434d42e8-6a13-48af-8804-d2ce9d7e68ff.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-PPY3sCZDuYfmRxeUrARFhL-434d42e8-6a13-48af-8804-d2ce9d7e68ff.webp,dalle-ai
dalle-generations/file-AgsX7nt694n47k3YczRnBJ-5612f383-f6bb-4c4b-987d-31bdebc04254.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-AgsX7nt694n47k3YczRnBJ-5612f383-f6bb-4c4b-987d-31bdebc04254.webp,dalle-ai
dalle-generations/file-HTzoYVouaSizHDCTKcrmrP-4ea6c264-92a8-4b3f-a50c-d3370b5fcba5.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-HTzoYVouaSizHDCTKcrmrP-4ea6c264-92a8-4b3f-a50c-d3370b5fcba5.webp,dalle-ai
dalle-generations/file-FTq8z6YGU6Ts93qoiqkEZB-bcb27739-d5a2-4a8a-b35f-51ca6a61f3b9.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-FTq8z6YGU6Ts93qoiqkEZB-bcb27739-d5a2-4a8a-b35f-51ca6a61f3b9.webp,dalle-ai
dalle-generations/file-5HtiApbwqVUHwgAN3ZnKBz-4eaedced-4aba-40d8-9663-013e01876602.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-5HtiApbwqVUHwgAN3ZnKBz-4eaedced-4aba-40d8-9663-013e01876602.webp,dalle-ai
dalle-generations/file-4hmhop6GxVbf9J4sufXFD3-35c1dec8-bc95-4fd8-bcf6-c6d2a14ccbdf.webp,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/dalle-generations/file-4hmhop6GxVbf9J4sufXFD3-35c1dec8-bc95-4fd8-bcf6-c6d2a14ccbdf.webp,dalle-ai
user-8eBjBsUvS6GmsJrFuckwixSq/file_00000000066461fb982dfd68a0309be6-5b17800b-391d-4a91-be69-5e7c636dba38.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/user-8eBjBsUvS6GmsJrFuckwixSq/file_00000000066461fb982dfd68a0309be6-5b17800b-391d-4a91-be69-5e7c636dba38.png,capture
user-8eBjBsUvS6GmsJrFuckwixSq/file_00000000244861f9b94a7492803c8290-fa7f399d-0e19-4da9-a264-bd139af40034.png,/home/simon/Learning-Management-System-Academy/legal-matters/digital-unicorn-icon-plc/digital_unicorn_outsource/user-8eBjBsUvS6GmsJrFuckwixSq/file_00000000244861f9b94a7492803c8290-fa7f399d-0e19-4da9-a264-bd139af40034.png,capture
